row_num,country,year,disease_name,country_pop,incidence_rate_pct,prevalence_rate_pct,mortality_rate_per_100_people_pct,population_affected,pop_affected_male,pop_affected_female,ages_0_18_pct,ages_19_35_pct,ages_36_60_pct,ages_61_plus_pct,pop_affected_urban_pct,pop_affected_rural_pct,healthcare_access_pct,doctors_per_1000,hospital_beds_per_1000,treatment_type,recovery_rate_pct,dalys,improvement_in_5_years_pct,average_annual_treatment_cost_usd,availability_of_vaccines_treatment,composite_health_index,per_capita_income_usd,education_index,urbanization_rate_pct
4301.0,South Africa,2013.0,Asthma,54678791.0,0.67,10.77,0.0,366348.0,180243.0,186105.0,27.0,25.0,25.0,23.0,63.0,37.0,58.94,2.46,3.98,Medication,80.46,41.3,15.35,43.0,High,53.12,7327.97,0.72,62.9
4302.0,China,2016.0,Hepatitis,1387790000.0,0.57,4.95,0.1107,7910403.0,4793704.0,3116699.0,5.0,15.0,35.0,45.0,54.0,46.0,65.27,1.67,2.27,Medication,71.09,26.81,26.92,54.0,Medium,65.36,8000.64,0.65,53.6
4303.0,India,2023.0,Diabetes,1438069596.0,0.39,5.09,0.1692,5608471.0,3051008.0,2557463.0,9.0,16.0,40.0,35.0,36.0,64.0,66.14,0.73,1.03,Medication,64.95,23.79,-16.69,74.0,Medium,59.95,2486.51,0.57,35.7
4304.0,Argentina,2024.0,Asthma,45696159.0,0.69,7.27,0.0155,315303.0,146931.0,168372.0,25.0,24.0,25.0,26.0,92.0,8.0,69.24,2.15,4.96,Medication,91.85,38.76,-4.1,88.0,Medium,60.2,14187.48,0.87,92.0
4305.0,USA,2002.0,Cancer,287625193.0,0.89,9.21,0.1728,2559864.0,1241534.0,1318330.0,4.0,10.0,37.0,49.0,79.0,21.0,82.76,3.88,3.05,Surgery,62.51,44.93,,25597.0,High,76.97,38069.33,0.87,79.3
4306.0,United Kingdom,2016.0,Hypertension,65607000.0,0.61,8.11,0.0147,400203.0,208106.0,192097.0,1.0,8.0,35.0,56.0,82.0,18.0,84.11,3.93,7.99,Medication,86.01,34.75,-18.11,2522.0,Medium,79.54,40809.98,0.92,82.1
4307.0,India,2019.0,Polio,1389030312.0,0.0,0.0,0.1787,43919.0,23453.0,20466.0,44.0,21.0,10.0,25.0,34.0,66.0,64.64,0.4,0.76,Medication,76.29,0.0,-2.62,11.0,Medium,61.1,2055.25,0.53,34.2
4308.0,Russia,2000.0,COVID-19,146596869.0,0.97,1.37,0.2437,1421990.0,747967.0,674023.0,18.0,25.0,30.0,27.0,73.0,27.0,62.58,1.64,3.68,Medication,68.5,10.16,,858.0,,58.46,1782.79,0.76,73.0
4309.0,India,2022.0,Influenza,1425423212.0,7.19,7.88,0.0633,102487929.0,55240994.0,47246935.0,29.0,26.0,30.0,15.0,35.0,65.0,64.97,0.21,1.12,Vaccination,89.74,90.51,21.76,12.0,Medium,59.38,2405.26,0.57,35.4
4310.0,China,2024.0,Leprosy,1408975000.0,0.01,0.0,,93803.0,58345.0,35458.0,8.0,20.0,40.0,32.0,62.0,38.0,72.78,1.66,1.34,Medication,87.29,0.0,29.8,8760.0,Medium,67.22,12508.77,0.69,62.4
4311.0,Argentina,2024.0,Parkinson's Disease,45696159.0,,,,,,,,,,,,,69.24,2.42,2.57,Therapy,74.91,0.0,-12.58,8142.0,Low,60.2,14187.48,0.87,92.0
4312.0,Canada,2023.0,Influenza,40083484.0,3.31,4.71,0.0331,1326763.0,680629.0,646134.0,18.0,25.0,35.0,21.0,81.0,19.0,88.6,3.75,5.94,Medication,100.0,44.33,-5.06,601.0,High,84.7,54517.04,0.91,80.9
4313.0,Argentina,2006.0,Cancer,39622115.0,0.62,7.14,0.272,245657.0,124548.0,121109.0,8.0,11.0,35.0,46.0,90.0,10.0,63.45,1.67,1.52,Medication,58.6,35.24,-21.65,3403.0,Medium,58.94,5915.67,0.79,89.8
4314.0,USA,2020.0,Diabetes,331577720.0,0.44,6.85,0.0579,1458942.0,761568.0,697374.0,1.0,15.0,45.0,39.0,82.0,18.0,82.01,3.29,7.89,Medication,83.27,30.91,-2.82,4230.0,High,75.2,62910.5,0.92,82.4
4315.0,Saudi Arabia,2016.0,Hepatitis,30954198.0,0.34,1.84,0.0644,105244.0,65146.0,40098.0,1.0,15.0,35.0,49.0,83.0,17.0,76.54,1.5,3.94,Medication,75.36,8.31,36.12,884.0,High,73.66,21681.23,0.74,83.0
4316.0,Germany,2002.0,Parkinson's Disease,82488495.0,,,,,,,,,,,,,82.2,3.74,7.27,Therapy,71.42,0.0,,11701.0,Medium,77.13,25617.08,0.89,75.3
4317.0,Mexico,2005.0,Tuberculosis,105811504.0,0.05,0.48,0.1369,52906.0,32273.0,20633.0,23.0,26.0,30.0,21.0,74.0,26.0,57.83,1.16,3.25,Medication,68.88,2.35,24.7,138.0,High,60.06,8671.76,0.6,74.5
4318.0,Nigeria,2008.0,Malaria,157595014.0,15.28,17.91,0.1295,24080518.0,13340607.0,10739911.0,40.0,32.0,26.0,2.0,42.0,58.0,46.02,0.74,1.12,Medication,70.01,173.5,-37.95,11.0,Low,46.61,2138.24,0.43,42.0
4319.0,Russia,2015.0,Diabetes,144640716.0,0.98,18.33,0.1298,1417479.0,754099.0,663380.0,5.0,15.0,40.0,40.0,74.0,26.0,68.32,2.06,2.56,Medication,69.63,84.95,16.75,1246.0,Medium,61.75,9383.42,0.84,74.2
4320.0,South Africa,2015.0,Cholera,56723537.0,4.94,6.76,0.1995,2802143.0,1577607.0,1224536.0,27.0,30.0,25.0,18.0,64.0,36.0,60.33,2.14,4.82,Medication,78.47,87.87,82.93,97.0,Medium,53.73,6108.33,0.75,63.7
4321.0,Italy,2006.0,Leprosy,58399861.0,0.01,0.0,,4083.0,2511.0,1572.0,6.0,18.0,45.0,30.0,68.0,32.0,81.36,4.45,2.89,Medication,85.98,0.0,-4.8,6710.0,Medium,75.93,33334.74,0.77,67.9
4322.0,Italy,2022.0,COVID-19,59013667.0,19.99,25.68,0.311,11796832.0,6393883.0,5402949.0,6.0,22.0,38.0,33.0,70.0,30.0,79.82,4.41,4.03,Vaccination,72.93,267.53,1.61,6916.0,High,73.2,35273.85,0.82,70.3
4323.0,South Africa,2004.0,Parkinson's Disease,48991421.0,,,,,,,,,,,,,51.94,1.4,3.89,Medication,57.15,0.0,,2631.0,Low,49.16,5221.46,0.67,59.5
4324.0,Indonesia,2019.0,Cholera,272489381.0,3.76,4.47,0.1397,10245601.0,5645326.0,4600275.0,26.0,29.0,25.0,19.0,54.0,46.0,68.34,0.3,1.22,Medication,81.92,41.2,17.05,63.0,Low,63.28,4106.95,0.66,54.4
4325.0,Germany,2020.0,Diabetes,83160871.0,0.83,14.14,0.0994,690235.0,354091.0,336144.0,1.0,12.0,48.0,39.0,78.0,22.0,84.79,3.3,4.75,Medication,84.08,68.28,-22.97,3333.0,High,79.77,47114.71,0.95,77.6
4326.0,South Africa,2001.0,Parkinson's Disease,47566800.0,,,,,,,,,,,,,49.77,1.6,2.19,Medication,56.4,0.0,,2437.0,Low,48.13,2847.15,0.62,58.4
4327.0,Canada,2015.0,Ebola,35704498.0,0.0,0.0,0.4275,1545.0,773.0,773.0,5.0,25.0,39.0,31.0,80.0,20.0,88.97,4.28,11.79,Therapy,46.41,0.0,76.96,29066.0,Medium,85.56,43281.74,0.9,79.6
4328.0,Japan,2018.0,Influenza,126811000.0,9.72,11.09,0.0556,12326029.0,6212319.0,6113710.0,18.0,22.0,38.0,23.0,92.0,8.0,91.26,4.54,9.06,Medication,99.28,102.41,-35.91,483.0,High,86.65,39719.05,0.85,91.7
4329.0,United Kingdom,2002.0,Diabetes,59370479.0,0.37,4.6,0.0695,219671.0,109616.0,110055.0,4.0,15.0,40.0,42.0,80.0,20.0,81.93,4.06,9.31,Medication,74.11,20.62,,1551.0,Medium,77.22,29990.67,0.82,80.3
4330.0,Nigeria,2017.0,Malaria,200254579.0,21.11,26.09,0.0639,42273742.0,23461927.0,18811815.0,39.0,31.0,27.0,3.0,49.0,51.0,55.84,0.83,0.91,Medication,73.93,203.55,-0.53,19.0,Low,52.42,1876.33,0.5,48.8
4331.0,Mexico,2022.0,Diabetes,128613117.0,0.66,6.59,0.0898,848847.0,450738.0,398109.0,6.0,14.0,40.0,40.0,80.0,20.0,70.66,1.81,4.67,Medication,72.14,31.16,12.54,284.0,Medium,64.4,11402.14,0.71,79.6
4332.0,France,2001.0,HIV/AIDS,61364377.0,0.07,0.43,0.1866,42955.0,23239.0,19716.0,9.0,30.0,37.0,24.0,77.0,23.0,80.34,4.55,9.19,Medication,73.31,2.47,,1885.0,Low,74.34,22158.76,0.74,77.2
4333.0,Turkey,2016.0,Influenza,79277962.0,10.09,12.0,0.0293,7999146.0,4135558.0,3863588.0,27.0,25.0,30.0,19.0,73.0,27.0,68.68,1.92,1.74,Vaccination,92.82,110.18,36.82,51.0,High,67.44,10651.08,0.77,73.0
4334.0,Germany,2014.0,Ebola,80982500.0,0.0,0.0,0.3915,1997.0,1010.0,987.0,4.0,23.0,42.0,32.0,77.0,23.0,84.23,3.51,5.17,Therapy,50.95,0.0,22.88,27321.0,Medium,79.29,48734.23,0.94,76.8
4335.0,South Africa,2004.0,Alzheimer's Disease,48991421.0,,,,,,,,,,,,,51.94,1.42,1.53,Medication,48.69,0.0,,1576.0,Low,49.16,5221.46,0.67,59.5
4336.0,South Africa,2016.0,Alzheimer's Disease,57259551.0,,,,,,,,,,,,,61.01,2.31,2.83,Medication,53.08,0.0,25.08,2537.0,Low,54.01,5650.89,0.71,64.1
4337.0,Australia,2010.0,Parkinson's Disease,22031750.0,,,,,,,,,,,,,87.3,2.97,5.58,Therapy,74.55,0.0,-10.76,13879.0,Low,83.63,58769.06,0.9,85.0
4338.0,France,2024.0,Dengue,68516699.0,0.0,0.0,0.0495,3241.0,1685.0,1556.0,23.0,35.0,31.0,11.0,81.0,19.0,81.1,2.62,5.26,Medication,99.62,0.0,10.62,2019.0,Medium,74.43,44451.29,0.83,80.6
4339.0,Saudi Arabia,2005.0,Polio,20559890.0,0.0,0.0,0.0797,858.0,439.0,419.0,38.0,20.0,10.0,32.0,80.0,20.0,65.32,1.37,1.87,Medication,80.41,0.0,62.33,65.0,High,66.64,15963.4,0.62,80.3
4340.0,Saudi Arabia,2012.0,Malaria,26168861.0,0.01,0.0,0.1173,1838.0,993.0,845.0,31.0,30.0,25.0,14.0,82.0,18.0,72.41,1.65,2.94,Medication,88.04,0.0,27.15,416.0,High,70.97,27412.53,0.69,82.0
4341.0,Russia,2016.0,Alzheimer's Disease,145015460.0,,,,,,,,,,,,,68.88,1.09,4.29,Medication,58.09,0.0,42.05,8974.0,Low,62.18,8758.39,0.83,74.3
4342.0,Russia,2018.0,HIV/AIDS,145398106.0,0.18,1.16,0.2543,261717.0,146038.0,115679.0,9.0,30.0,35.0,26.0,74.0,26.0,69.9,1.75,2.65,Medication,68.58,6.19,-35.2,1422.0,Medium,62.92,11318.22,0.84,74.4
4343.0,Brazil,2009.0,Measles,192079951.0,1.32,1.4,0.0074,2535455.0,1318437.0,1217018.0,53.0,20.0,8.0,19.0,83.0,17.0,63.21,2.38,3.82,Vaccination,87.69,14.2,12.58,39.0,High,59.89,8678.66,0.61,83.3
4344.0,Australia,2010.0,Measles,22031750.0,0.33,0.39,0.0065,72705.0,36498.0,36207.0,47.0,20.0,12.0,22.0,85.0,15.0,87.3,2.62,2.88,Medication,100.0,2.91,11.22,799.0,High,83.63,58769.06,0.9,85.0
4345.0,Turkey,2000.0,COVID-19,65425961.0,4.04,4.64,0.1767,2643209.0,1382398.0,1260811.0,19.0,26.0,30.0,25.0,65.0,35.0,55.98,2.42,3.34,Medication,73.53,49.67,,1256.0,None,60.66,4192.45,0.49,65.0
4346.0,China,2011.0,Hepatitis,1345035000.0,0.33,2.0,0.1343,4438616.0,2685363.0,1753253.0,6.0,15.0,35.0,44.0,48.0,52.0,59.8,1.82,4.17,Medication,69.98,8.54,-9.78,43.0,Medium,63.06,5551.58,0.59,48.1
4347.0,Saudi Arabia,2024.0,Diabetes,35300280.0,0.51,5.33,0.1141,180031.0,95236.0,84795.0,1.0,15.0,40.0,44.0,85.0,15.0,83.34,1.14,4.89,Medication,78.24,22.33,-26.61,3519.0,Medium,76.87,32093.96,0.8,85.0
4348.0,India,2005.0,Malaria,1154676322.0,20.13,25.87,0.1245,232436344.0,125748062.0,106688282.0,41.0,32.0,25.0,3.0,29.0,71.0,47.6,0.44,0.88,Medication,73.02,248.77,33.28,8.0,Medium,52.22,713.28,0.42,28.9
4349.0,South Africa,2010.0,Zika,52344051.0,0.01,0.0,0.0121,3882.0,1968.0,1914.0,28.0,30.0,10.0,32.0,62.0,38.0,56.36,1.56,1.1,Medication,84.13,0.0,-18.26,38.0,,51.52,7973.47,0.7,61.8
4350.0,Russia,2012.0,COVID-19,143378447.0,2.6,3.43,0.2161,3727840.0,2013034.0,1714806.0,16.0,25.0,30.0,29.0,74.0,26.0,68.15,1.68,4.14,Medication,72.8,30.06,-0.31,1287.0,,62.26,15304.44,0.82,74.0
4351.0,South Korea,2017.0,Zika,51361911.0,0.0,0.0,0.0205,1639.0,813.0,826.0,25.0,30.0,10.0,35.0,81.0,19.0,83.64,4.38,2.77,Medication,100.0,0.0,-25.64,1132.0,Medium,80.6,33216.56,0.87,80.9
4352.0,Brazil,2021.0,Cholera,209550294.0,0.0,0.0,0.1154,10284.0,5769.0,4515.0,26.0,29.0,25.0,20.0,86.0,14.0,69.37,2.56,1.86,Medication,85.91,0.0,11.63,139.0,Medium,60.33,7972.54,0.71,86.3
4353.0,Canada,2004.0,Ebola,31938807.0,0.0,0.0,0.3494,1135.0,562.0,573.0,8.0,25.0,38.0,29.0,78.0,22.0,84.67,4.76,2.82,Therapy,50.94,0.0,,19554.0,,80.09,31944.85,0.86,77.7
4354.0,Indonesia,2003.0,HIV/AIDS,225048008.0,0.07,0.57,0.3477,157534.0,90582.0,66952.0,14.0,31.0,35.0,21.0,44.0,56.0,52.58,0.12,0.89,Medication,63.98,2.57,,64.0,Low,54.85,1110.73,0.54,44.0
4355.0,South Korea,2013.0,Measles,50428893.0,0.02,0.02,0.0,10086.0,5204.0,4882.0,50.0,20.0,8.0,22.0,80.0,20.0,79.03,3.74,2.3,Vaccination,100.0,0.19,-10.03,874.0,High,77.15,28652.61,0.86,80.2
4356.0,Japan,2024.0,Alzheimer's Disease,123975371.0,,,,,,,,,,,,,90.07,4.62,4.56,Therapy,67.07,0.0,19.18,52373.0,Medium,85.06,33806.08,0.85,92.0
4357.0,Australia,2011.0,Polio,22340024.0,0.01,0.0,0.0505,1287.0,664.0,623.0,36.0,20.0,14.0,30.0,85.0,15.0,87.62,4.78,5.17,Vaccination,86.28,0.0,-7.31,330.0,High,84.07,68862.31,0.9,85.1
4358.0,Nigeria,2009.0,Tuberculosis,162049464.0,0.91,8.31,0.1796,1474650.0,936403.0,538247.0,25.0,27.0,31.0,17.0,43.0,57.0,47.38,0.76,0.48,Medication,65.16,38.76,36.97,39.0,Medium,47.54,1801.44,0.43,42.8
4359.0,Saudi Arabia,2010.0,Tuberculosis,23978487.0,0.21,1.53,0.1523,50355.0,31069.0,19286.0,17.0,25.0,30.0,29.0,81.0,19.0,70.4,2.3,4.87,Medication,76.85,6.31,-27.43,672.0,Medium,69.76,20996.33,0.67,81.5
4360.0,France,2003.0,Cholera,62249855.0,0.0,0.0,0.1009,2113.0,1101.0,1012.0,23.0,30.0,27.0,19.0,77.0,23.0,80.88,4.38,11.03,Medication,91.61,0.0,,967.0,Medium,74.96,29263.08,0.75,77.5
4361.0,Nigeria,2006.0,Influenza,149077334.0,6.33,7.08,0.0617,9436595.0,5048578.0,4388017.0,30.0,27.0,31.0,12.0,41.0,59.0,43.8,0.41,0.91,Medication,78.25,75.88,-34.28,6.0,Medium,45.46,1583.77,0.42,40.5
4362.0,Australia,2012.0,Dengue,22733465.0,0.01,0.0,0.0608,1771.0,889.0,882.0,26.0,35.0,29.0,10.0,85.0,15.0,87.81,4.38,9.62,Medication,99.39,0.0,11.92,1567.0,Medium,84.33,69650.83,0.91,85.2
4363.0,Japan,2001.0,HIV/AIDS,127149000.0,0.08,0.49,0.1654,101719.0,54115.0,47604.0,8.0,29.0,39.0,24.0,91.0,9.0,87.95,3.88,9.1,Medication,75.54,2.32,,1593.0,Low,81.95,34376.12,0.82,91.0
4364.0,Germany,2013.0,Parkinson's Disease,80645605.0,,,,,,,,,,,,,83.9,3.74,6.96,Therapy,74.42,0.0,30.73,15844.0,Medium,78.88,46989.29,0.94,76.7
4365.0,China,2010.0,Parkinson's Disease,1337705000.0,,,,,,,,,,,,,58.51,1.76,1.08,Medication,66.63,0.0,-34.75,4421.0,Low,62.33,4503.82,0.59,47.0
4366.0,Indonesia,2017.0,Hypertension,267346658.0,1.66,25.33,0.1146,4437955.0,2445313.0,1992642.0,3.0,8.0,35.0,54.0,53.0,47.0,66.32,0.35,0.76,Medication,75.55,129.44,-5.23,210.0,Medium,62.23,3798.88,0.66,53.1
4367.0,Turkey,2009.0,Cholera,72039206.0,0.0,0.0,0.0889,1866.0,978.0,888.0,28.0,30.0,25.0,17.0,69.0,31.0,62.6,1.6,1.41,Medication,83.9,0.0,46.01,230.0,Medium,63.9,8960.06,0.58,69.5
4368.0,Australia,2024.0,Alzheimer's Disease,27204809.0,,,,,,,,,,,,,87.55,3.6,4.93,Therapy,67.67,0.0,33.58,51197.0,Medium,83.9,67128.63,0.92,86.0
4369.0,United Kingdom,2012.0,Alzheimer's Disease,63711000.0,,,,,,,,,,,,,83.29,3.43,7.1,Medication,64.34,0.0,47.55,27098.0,Low,78.52,42324.41,0.88,81.6
4370.0,Brazil,2004.0,Dengue,182675143.0,3.44,3.65,0.0884,6284025.0,3280261.0,3003764.0,33.0,36.0,25.0,6.0,82.0,18.0,59.92,1.62,2.91,Medication,83.68,34.29,,62.0,Medium,59.08,3663.82,0.58,82.0
4371.0,Italy,2024.0,Hepatitis,58986023.0,0.24,1.77,0.0,141566.0,88196.0,53370.0,1.0,12.0,44.0,44.0,71.0,29.0,80.03,3.36,10.51,Medication,81.79,8.47,-3.65,1619.0,High,73.27,38671.64,0.82,70.6
4372.0,Canada,2006.0,COVID-19,32571193.0,0.12,0.18,0.1137,39085.0,20559.0,18526.0,13.0,25.0,33.0,30.0,78.0,22.0,85.06,4.35,5.68,Medication,82.01,1.18,-42.41,3298.0,,80.54,40274.39,0.87,78.0
4373.0,Italy,2011.0,Hypertension,60026841.0,0.7,7.77,0.0449,420188.0,223540.0,196648.0,1.0,6.0,41.0,52.0,69.0,31.0,81.89,2.71,6.89,Medication,81.06,37.45,-41.91,2438.0,High,76.3,38215.26,0.79,68.7
4374.0,Australia,2008.0,Tuberculosis,21249199.0,0.19,1.21,0.0481,40373.0,24628.0,15745.0,17.0,25.0,33.0,25.0,85.0,15.0,86.78,4.54,7.56,Medication,82.43,6.11,-27.6,1376.0,High,82.9,49511.86,0.9,84.8
4375.0,Japan,2017.0,Hypertension,126972000.0,1.5,19.68,0.0133,1904580.0,1009427.0,895153.0,1.0,5.0,42.0,51.0,92.0,8.0,91.03,3.3,10.71,Medication,89.02,81.56,-14.39,2884.0,High,86.32,38805.72,0.85,91.7
4376.0,Germany,2021.0,Cancer,83196078.0,0.13,2.03,0.1171,108155.0,55700.0,52455.0,1.0,7.0,43.0,49.0,78.0,22.0,84.98,4.48,3.44,Surgery,66.55,8.06,1.03,32722.0,High,79.89,51952.8,0.96,77.7
4377.0,South Africa,2017.0,COVID-19,57635162.0,1.89,2.37,0.2141,1089305.0,623082.0,466223.0,16.0,25.0,30.0,29.0,64.0,36.0,61.66,1.55,1.97,Medication,70.37,22.83,-24.85,159.0,,54.25,6612.92,0.73,64.5
4378.0,Brazil,2005.0,Parkinson's Disease,184688101.0,,,,,,,,,,,,,60.61,2.39,3.18,Therapy,62.9,0.0,1.23,3154.0,Low,59.29,4827.78,0.58,82.3
4379.0,Saudi Arabia,2000.0,Influenza,16177722.0,2.09,2.46,0.0589,338114.0,171424.0,166690.0,24.0,25.0,30.0,21.0,79.0,21.0,60.65,1.82,3.88,Vaccination,90.59,23.07,,57.0,Medium,64.1,11714.56,0.57,79.0
4380.0,Canada,2010.0,Dengue,34005902.0,0.01,0.0,0.0646,2166.0,1100.0,1066.0,27.0,35.0,29.0,10.0,79.0,21.0,86.93,3.02,8.74,Medication,100.0,0.0,-20.1,1523.0,Medium,82.95,47295.09,0.87,78.7
4381.0,Italy,2024.0,Tuberculosis,58986023.0,0.08,0.49,0.0695,47189.0,29871.0,17318.0,11.0,22.0,39.0,29.0,71.0,29.0,80.03,3.9,3.2,Medication,87.18,2.96,-16.97,1627.0,High,73.27,38671.64,0.82,70.6
4382.0,Australia,2002.0,Dengue,19495210.0,0.0,0.0,0.065,123.0,61.0,62.0,29.0,35.0,27.0,9.0,84.0,16.0,85.17,2.83,4.43,Medication,97.58,0.0,,1185.0,Medium,80.64,22267.44,0.88,84.2
4383.0,Saudi Arabia,2010.0,Parkinson's Disease,23978487.0,,,,,,,,,,,,,70.4,1.73,1.71,Medication,69.85,0.0,-24.92,8935.0,Low,69.76,20996.33,0.67,81.5
4384.0,South Korea,2022.0,Hepatitis,51672569.0,0.47,2.73,0.0345,242861.0,149117.0,93744.0,4.0,15.0,35.0,46.0,82.0,18.0,86.13,3.82,6.86,Medication,84.36,16.81,-10.52,2436.0,High,80.64,34748.47,0.88,81.7
4385.0,Italy,2000.0,Polio,56942108.0,0.0,0.0,0.0757,1364.0,672.0,692.0,38.0,19.0,14.0,29.0,67.0,33.0,78.47,4.0,3.08,Medication,82.52,0.0,,123.0,High,72.55,20073.64,0.71,67.0
4386.0,Germany,2010.0,Zika,81776930.0,0.01,0.0,0.0,6427.0,3046.0,3381.0,20.0,28.0,16.0,36.0,76.0,24.0,83.49,3.49,3.3,Medication,100.0,0.0,8.87,912.0,,78.46,42906.28,0.93,76.3
4387.0,Japan,2000.0,Ebola,126843000.0,0.01,0.0,0.3175,9577.0,4645.0,4932.0,8.0,24.0,39.0,29.0,91.0,9.0,87.94,4.64,7.18,Medication,49.93,0.0,,17493.0,,81.93,39112.38,0.82,91.0
4388.0,China,2008.0,Influenza,1324655000.0,7.42,8.81,0.0809,98289401.0,49537858.0,48751543.0,26.0,25.0,30.0,19.0,45.0,55.0,55.95,2.24,1.85,Medication,87.97,66.96,-8.31,14.0,Medium,60.88,3444.5,0.57,44.8
4389.0,Turkey,2005.0,Zika,69329557.0,0.0,0.0,0.0034,2024.0,976.0,1048.0,28.0,31.0,10.0,31.0,67.0,33.0,59.66,1.32,1.83,Medication,92.49,0.0,28.74,101.0,None,62.44,7303.01,0.53,67.5
4390.0,United Kingdom,2003.0,Measles,59647577.0,1.01,1.36,0.0448,602441.0,295799.0,306642.0,48.0,20.0,8.0,24.0,80.0,20.0,82.34,3.76,7.7,Medication,96.99,10.02,,612.0,Medium,77.76,34344.73,0.83,80.4
4391.0,China,2020.0,Asthma,1411100000.0,0.35,4.52,0.0427,4938850.0,2316321.0,2622529.0,24.0,25.0,25.0,26.0,58.0,42.0,68.39,2.07,2.47,Medication,91.84,18.46,-3.08,63.0,Medium,65.46,10299.19,0.69,58.0
4392.0,Italy,2016.0,Hypertension,60115223.0,0.53,8.0,0.036,318611.0,170775.0,147836.0,1.0,5.0,42.0,51.0,69.0,31.0,82.4,4.35,6.6,Medication,82.17,34.07,0.62,3037.0,High,76.46,31203.21,0.79,69.4
4393.0,South Korea,2022.0,Cancer,51672569.0,0.27,3.15,0.2066,139516.0,72967.0,66549.0,4.0,10.0,35.0,51.0,82.0,18.0,86.13,3.92,5.48,Surgery,69.03,12.28,22.46,36419.0,High,80.64,34748.47,0.88,81.7
4394.0,South Africa,2005.0,Influenza,49490033.0,6.66,8.72,0.0386,3296036.0,1737011.0,1559025.0,28.0,26.0,30.0,16.0,60.0,40.0,52.76,1.51,3.42,Medication,79.81,69.87,64.36,5.0,High,49.65,5836.88,0.67,59.9
4395.0,USA,2017.0,Cholera,326608609.0,0.01,0.0,0.1014,25453.0,13490.0,11963.0,20.0,30.0,30.0,21.0,82.0,18.0,83.6,4.49,5.35,Medication,95.78,0.0,-39.33,5402.0,Medium,77.52,59036.2,0.91,81.9
4396.0,France,2001.0,Cancer,61364377.0,0.41,6.16,0.1765,251594.0,124539.0,127055.0,4.0,10.0,37.0,49.0,77.0,23.0,80.34,3.52,2.8,Medication,62.28,25.93,,12113.0,Medium,74.34,22158.76,0.74,77.2
4397.0,United Kingdom,2021.0,Asthma,66984000.0,0.42,5.72,0.0,281333.0,131101.0,150232.0,19.0,25.0,25.0,31.0,83.0,17.0,82.07,3.2,7.23,Medication,99.15,24.07,1.76,1921.0,Medium,76.26,46451.59,0.94,82.7
4398.0,Germany,2012.0,COVID-19,80425823.0,2.59,3.68,0.1008,2083029.0,1120670.0,962359.0,9.0,23.0,36.0,31.0,77.0,23.0,83.33,4.15,2.24,Medication,84.45,30.15,15.25,4419.0,,78.13,44464.37,0.94,76.6
4399.0,Saudi Arabia,2000.0,Malaria,16177722.0,0.0,0.0,0.1107,509.0,268.0,241.0,34.0,30.0,25.0,11.0,79.0,21.0,60.65,1.6,2.12,Medication,82.79,0.0,,295.0,Medium,64.1,11714.56,0.57,79.0
4400.0,Turkey,2013.0,Rabies,76147624.0,0.01,0.0,0.6276,3868.0,2595.0,1273.0,17.0,25.0,35.0,23.0,71.0,29.0,65.46,1.73,4.66,Medication,19.9,0.1,31.46,358.0,Medium,65.06,12536.14,0.72,71.5
4401.0,USA,2009.0,Ebola,306771529.0,0.0,0.0,0.3739,5204.0,2644.0,2560.0,7.0,25.0,38.0,30.0,81.0,19.0,82.01,4.19,11.65,Therapy,52.35,0.0,44.26,36296.0,,75.53,47003.13,0.89,80.5
4402.0,Argentina,2023.0,Cancer,45538401.0,0.61,10.29,0.2592,277784.0,142503.0,135281.0,6.0,9.0,35.0,50.0,92.0,8.0,68.23,1.9,4.41,Medication,63.92,43.87,-25.35,7491.0,High,59.22,14187.48,0.87,92.0
4403.0,Saudi Arabia,2016.0,Polio,30954198.0,0.01,0.0,0.029,2100.0,1065.0,1035.0,35.0,20.0,10.0,35.0,83.0,17.0,76.54,1.39,3.47,Vaccination,85.42,0.0,35.9,105.0,Medium,73.66,21681.23,0.74,83.0
4404.0,South Africa,2010.0,Parkinson's Disease,52344051.0,,,,,,,,,,,,,56.36,1.92,5.0,Medication,60.8,0.0,18.37,3280.0,Low,51.52,7973.47,0.7,61.8
4405.0,Canada,2015.0,HIV/AIDS,35704498.0,0.04,0.18,0.1409,14282.0,7827.0,6455.0,5.0,30.0,39.0,26.0,80.0,20.0,88.97,3.85,9.51,Therapy,80.56,0.99,69.95,2391.0,High,85.56,43281.74,0.9,79.6
4406.0,China,2023.0,COVID-19,1410710000.0,1.16,1.62,0.3518,16364236.0,8951237.0,7412999.0,13.0,25.0,30.0,32.0,61.0,39.0,71.73,1.34,3.02,Vaccination,67.8,14.1,0.27,1595.0,Medium,66.82,12508.77,0.69,61.3
4407.0,South Korea,2020.0,Hepatitis,51836239.0,0.28,2.72,0.0174,145141.0,89262.0,55879.0,4.0,15.0,35.0,46.0,81.0,19.0,84.94,2.94,3.39,Medication,83.69,14.93,-11.44,2118.0,High,80.47,33631.34,0.88,81.4
4408.0,Brazil,2010.0,Influenza,193701929.0,11.58,11.83,0.088,22430683.0,11798539.0,10632144.0,28.0,25.0,30.0,17.0,83.0,17.0,64.14,1.71,1.83,Medication,84.76,107.3,-34.4,307.0,High,60.44,11403.28,0.61,83.5
4409.0,Indonesia,2013.0,Parkinson's Disease,255852467.0,,,,,,,,,,,,,61.7,0.51,1.41,Medication,65.49,0.0,19.66,2216.0,Low,59.33,3566.6,0.63,50.5
